id,fecha,hora,hora_num,franja,municipio,coordinacion,colonia,calle,latitud,longitud,victimas,sexo,movil,observaciones,dist_base_km,windows_maps_query
234,2026-03-30,03:00:00,3,nocturna (22-06),NICOLAS ROMERO,METROPOLITANA,CAJA DE AGUA,CALLE EMILIANO ZAPATA,19.6432715452144,-99.361893722665,1,H,Víctima identificada como consumidor de narcóticos,IMPACTO DE ARMA DE FUEGO,4.67,"CALLE EMILIANO ZAPATA, CAJA DE AGUA, NICOLAS ROMERO, Estado de México, México"
235,2026-03-30,03:50:00,3,nocturna (22-06),TULTITLAN,METROPOLITANA,AMPLIACIÓN EL TESORO,CALLE DEL RIO ESQUINA PENSAMIENTO,19.619478800948,-99.1591544611683,1,H,Ataque directo.,IMPACTO DE ARMA DE FUEGO,2.61,"CALLE DEL RIO ESQUINA PENSAMIENTO, AMPLIACION EL TESORO, TULTITLAN, Estado de México, México"
236,2026-03-30,06:40:00,6,matutina (06-14),NEZAHUALCOYOTL,ORIENTE,JOSÉ VICENTE VILLADA,CALLE GLORIETA DE BUCARELI ESQUINA CON AV SAN ÁNGEL,19.3911091789098,-99.0149441143203,1,H,discusion de personas,IMPACTO DE ARMA DE FUEGO,2.0,"CALLE GLORIETA DE BUCARELI ESQUINA CON AV SAN ANGEL, JOSE VICENTE VILLADA, NEZAHUALCOYOTL, Estado de México, México"
237,2026-03-30,20:40:00,20,vespertina (14-22),NEZAHUALCOYOTL,ORIENTE,LA PERLA,CALLE JABILLOS ENTRE ÁLAMOS Y ESCONDIDA,19.3909913444655,-98.9998454389898,1,H,posible robo y o asalto,IMPACTO DE ARMA DE FUEGO,1.73,"CALLE JABILLOS ENTRE ALAMOS Y ESCONDIDA, LA PERLA, NEZAHUALCOYOTL, Estado de México, México"
238,2026-03-30,23:10:00,23,nocturna (22-06),ECATEPEC,ECATEPEC,JARDINES DE MORELOS,CALLE MONTE HIMALAYA ESQUINA AV JARDINES DE MORELOS,19.6056782598893,-98.9908396499164,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.03,"CALLE MONTE HIMALAYA ESQUINA AV JARDINES DE MORELOS, JARDINES DE MORELOS, ECATEPEC, Estado de México, México"
239,2026-03-30,23:28:00,23,nocturna (22-06),NEZAHUALCOYOTL,ORIENTE,EVOLUCIÓN,AV PANTITLAN ESQUINA LAGO DE XOCHIMILCO,19.3949854001473,-99.0177580700334,1,H,posible robo y o asalto,IMPACTO DE ARMA DE FUEGO,1.79,"AVENIDA PANTITLAN ESQUINA LAGO DE XOCHIMILCO 312, EVOLUCION, NEZAHUALCOYOTL, Estado de México, México"
240,2026-03-31,,,sin dato,IXTAPALUCA,CHALCO,REY ITZCÓATL,MARTIN CARRERA,19.3364750508562,-98.937229864327,1,H,Se desconoce el Móvil de la Agresión,ENVUELTO EN COBIJAS,1.7,"MARTIN CARRERA, REY ITZCOATL, IXTAPALUCA, Estado de México, México"
241,2026-03-31,00:00:00,0,nocturna (22-06),VALLE DE CHALCO,CHALCO,CONCEPCIÓN,CALLE NORTE 8 ESQUINA CALLE PONIENTE 1,19.290684293971,-98.9414632153364,1,H,Se desconoce el Móvil de la Agresión,SIGNOS DE VIOLENCIA,1.35,"CALLE NORTE 8 ESQUINA CALLE PONIENTE 1, CONCEPCION, VALLE DE CHALCO, Estado de México, México"
242,2026-03-31,09:05:00,9,matutina (06-14),VALLE DE CHALCO,CHALCO,SAN MARTIN XICO,CALLE REAL DE SAN MARTIN ESQUINA CON CALLE RETORNO REAL DE SANTA MARIA,19.2645618303381,-98.9309992555077,1,H,Se desconoce el Móvil de la Agresión,SIGNOS DE VIOLENCIA,2.68,"CALLE REAL DE SAN MARTIN ESQUINA CON CALLE RETORNO REAL DE SANTA MARIA, SAN MARTIN XICO, VALLE DE CHALCO, Estado de México, México"
243,2026-03-31,09:47:00,9,matutina (06-14),ZUMPANGO,ECATEPEC,1° DE MAYO,AV LOS PINOS ESQUINA CON CALLE ÁLAMOS,19.7950281582756,-99.0576392816758,1,S/D,SIN DATOS,RESTOS HUMANOS,5.95,"AVENIDA LOS PINOS ESQUINA CON CALLE ALAMOS, 1° DE MAYO, ZUMPANGO, Estado de México, México"
244,2026-03-31,12:05:00,12,matutina (06-14),TOLUCA,VALLE TOLUCA,SAN JOSÉ GUADALUPE OTZACATIPAN,AV REVOLUCIÓN,19.3551059744792,-99.6002968790628,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.32,"AVENIDA REVOLUCION, SAN JOSE GUADALUPE OTZACATIPAN, TOLUCA, Estado de México, México"
245,2026-03-31,19:50:00,19,vespertina (14-22),ECATEPEC,ECATEPEC,LA VELETA,AV RAY O VAC ESQUINA CON CALLE C-ARBOLEDAS,19.6093088330983,-99.0141026846847,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,1.92,"AVENIDA RAY O VAC ESQUINA CON CALLE C-ARBOLEDAS, LA VELETA, ECATEPEC, Estado de México, México"
